id,buy
39286,0.054355145
39287,0.054355145
39288,0.054355145
39289,0.054355145
39290,0.054355145
39291,0.054355145
39292,0.054355145
39293,0.054355145
39294,0.054355145
39295,0.054355145
39296,0.054355145
39297,0.054355145
39298,0.054355145
39299,0.054355145
39300,0.054355145
39301,0.054355145
39302,0.054355145
39303,0.054355145
39304,0.054355145
39305,0.054355145
39306,0.054355145
39307,0.054355145
39308,0.054355145
39309,0.054355145
39310,0.054355145
39311,0.054355145
39312,0.054355145
39313,0.054355145
39314,0.054355145
39315,0.054355145
39316,0.054355145
39317,0.054355145
39318,0.054355145
39319,0.054355145
39320,0.054355145
39321,0.054355145
39322,0.054355145
39323,0.054355145
39324,0.054355145
39325,0.054355145
39326,0.054355145
39327,0.054355145
39328,0.054355145
39329,0.054355145
39330,0.054355145
39331,0.054355145
39332,0.054355145
39333,0.054355145
39334,0.054355145
39335,0.054355145
39336,0.054355145
39337,0.054355145
39338,0.054355145
39339,0.054355145
39340,0.054355145
39341,0.054355145
39342,0.054355145
39343,0.054355145
39344,0.054355145
39345,0.054355145
39346,0.054355145
39347,0.054355145
39348,0.054355145
39349,0.054355145
39350,0.054355145
39351,0.054355145
39352,0.054355145
39353,0.054355145
39354,0.054355145
39355,0.054355145
39356,0.054355145
39357,0.054355145
39358,0.054355145
39359,0.054355145
39360,0.054355145
39361,0.054355145
39362,0.054355145
39363,0.054355145
39364,0.054355145
39365,0.054355145
39366,0.054355145
39367,0.054355145
39368,0.054355145
39369,0.054355145
39370,0.054355145
39371,0.054355145
39372,0.054355145
39373,0.054355145
39374,0.054355145
39375,0.054355145
39376,0.054355145
39377,0.054355145
39378,0.054355145
39379,0.054355145
39380,0.054355145
39381,0.054355145
39382,0.054355145
39383,0.054355145
39384,0.054355145
39385,0.054355145
39386,0.054355145
39387,0.054355145
39388,0.054355145
39389,0.054355145
39390,0.054355145
39391,0.054355145
39392,0.054355145
39393,0.054355145
39394,0.054355145
39395,0.054355145
39396,0.054355145
39397,0.054355145
39398,0.054355145
39399,0.054355145
39400,0.054355145
39401,0.054355145
39402,0.054355145
39403,0.054355145
39404,0.054355145
39405,0.054355145
39406,0.054355145
39407,0.054355145
39408,0.054355145
39409,0.054355145
39410,0.054355145
39411,0.054355145
39412,0.054355145
39413,0.054355145
39414,0.054355145
39415,0.054355145
39416,0.054355145
39417,0.054355145
39418,0.054355145
39419,0.054355145
39420,0.054355145
39421,0.054355145
39422,0.054355145
39423,0.054355145
39424,0.054355145
39425,0.054355145
39426,0.054355145
39427,0.054355145
39428,0.054355145
39429,0.054355145
39430,0.054355145
39431,0.054355145
39432,0.054355145
39433,0.054355145
39434,0.054355145
39435,0.054355145
39436,0.054355145
39437,0.054355145
39438,0.054355145
39439,0.054355145
39440,0.054355145
39441,0.054355145
39442,0.054355145
39443,0.054355145
39444,0.054355145
39445,0.054355145
39446,0.054355145
39447,0.054355145
39448,0.054355145
39449,0.054355145
39450,0.054355145
39451,0.054355145
39452,0.054355145
39453,0.054355145
39454,0.054355145
39455,0.054355145
39456,0.054355145
39457,0.054355145
39458,0.054355145
39459,0.054355145
39460,0.054355145
39461,0.054355145
39462,0.054355145
39463,0.054355145
39464,0.054355145
39465,0.054355145
39466,0.054355145
39467,0.054355145
39468,0.054355145
39469,0.054355145
39470,0.054355145
39471,0.054355145
39472,0.054355145
39473,0.054355145
39474,0.054355145
39475,0.054355145
39476,0.054355145
39477,0.054355145
39478,0.054355145
39479,0.054355145
39480,0.054355145
39481,0.054355145
39482,0.054355145
39483,0.054355145
39484,0.054355145
39485,0.054355145
39486,0.054355145
39487,0.054355145
39488,0.054355145
39489,0.054355145
39490,0.054355145
39491,0.054355145
39492,0.054355145
39493,0.054355145
39494,0.054355145
39495,0.054355145
39496,0.054355145
39497,0.054355145
39498,0.054355145
39499,0.054355145
39500,0.054355145
39501,0.054355145
39502,0.054355145
39503,0.054355145
39504,0.054355145
39505,0.054355145
39506,0.054355145
39507,0.054355145
39508,0.054355145
39509,0.054355145
39510,0.054355145
39511,0.054355145
39512,0.054355145
39513,0.054355145
39514,0.054355145
39515,0.054355145
39516,0.054355145
39517,0.054355145
39518,0.054355145
39519,0.054355145
39520,0.054355145
39521,0.054355145
39522,0.054355145
39523,0.054355145
39524,0.054355145
39525,0.054355145
39526,0.054355145
39527,0.054355145
39528,0.054355145
39529,0.054355145
39530,0.054355145
39531,0.054355145
39532,0.054355145
39533,0.054355145
39534,0.054355145
39535,0.054355145
39536,0.054355145
39537,0.054355145
39538,0.054355145
39539,0.054355145
39540,0.054355145
39541,0.054355145
39542,0.054355145
39543,0.054355145
39544,0.054355145
39545,0.054355145
39546,0.054355145
39547,0.054355145
39548,0.054355145
39549,0.054355145
39550,0.054355145
39551,0.054355145
39552,0.054355145
39553,0.054355145
39554,0.054355145
39555,0.054355145
39556,0.054355145
39557,0.054355145
39558,0.054355145
39559,0.054355145
39560,0.054355145
39561,0.054355145
39562,0.054355145
39563,0.054355145
39564,0.054355145
39565,0.054355145
39566,0.054355145
39567,0.054355145
39568,0.054355145
39569,0.054355145
39570,0.054355145
39571,0.054355145
39572,0.054355145
39573,0.054355145
39574,0.054355145
39575,0.054355145
39576,0.054355145
39577,0.054355145
39578,0.054355145
39579,0.054355145
39580,0.054355145
39581,0.054355145
39582,0.054355145
39583,0.054355145
39584,0.054355145
39585,0.054355145
39586,0.054355145
39587,0.054355145
39588,0.054355145
39589,0.054355145
39590,0.054355145
39591,0.054355145
39592,0.054355145
39593,0.054355145
39594,0.054355145
39595,0.054355145
39596,0.054355145
39597,0.054355145
39598,0.054355145
39599,0.054355145
39600,0.054355145
39601,0.054355145
39602,0.054355145
39603,0.054355145
39604,0.054355145
39605,0.054355145
39606,0.054355145
39607,0.054355145
39608,0.054355145
39609,0.054355145
39610,0.054355145
39611,0.054355145
39612,0.054355145
39613,0.054355145
39614,0.054355145
39615,0.054355145
39616,0.054355145
39617,0.054355145
39618,0.054355145
39619,0.054355145
39620,0.054355145
39621,0.054355145
39622,0.054355145
39623,0.054355145
39624,0.054355145
39625,0.054355145
39626,0.054355145
39627,0.054355145
39628,0.054355145
39629,0.054355145
39630,0.054355145
39631,0.054355145
39632,0.054355145
39633,0.054355145
39634,0.054355145
39635,0.054355145
39636,0.054355145
39637,0.054355145
39638,0.054355145
39639,0.054355145
39640,0.054355145
39641,0.054355145
39642,0.054355145
39643,0.054355145
39644,0.054355145
39645,0.054355145
39646,0.054355145
39647,0.054355145
39648,0.054355145
39649,0.054355145
39650,0.054355145
39651,0.054355145
39652,0.054355145
39653,0.054355145
39654,0.054355145
39655,0.054355145
39656,0.054355145
39657,0.054355145
39658,0.054355145
39659,0.054355145
39660,0.054355145
39661,0.054355145
39662,0.054355145
39663,0.054355145
39664,0.054355145
39665,0.054355145
39666,0.054355145
39667,0.054355145
39668,0.054355145
39669,0.054355145
39670,0.054355145
39671,0.054355145
39672,0.054355145
39673,0.054355145
39674,0.054355145
39675,0.054355145
39676,0.054355145
39677,0.054355145
39678,0.054355145
39679,0.054355145
39680,0.054355145
39681,0.054355145
39682,0.054355145
39683,0.054355145
39684,0.054355145
39685,0.054355145
39686,0.054355145
39687,0.054355145
39688,0.054355145
39689,0.054355145
39690,0.054355145
39691,0.054355145
39692,0.054355145
39693,0.054355145
39694,0.054355145
39695,0.054355145
39696,0.054355145
39697,0.054355145
39698,0.054355145
39699,0.054355145
39700,0.054355145
39701,0.054355145
39702,0.054355145
39703,0.054355145
39704,0.054355145
39705,0.054355145
39706,0.054355145
39707,0.054355145
39708,0.054355145
39709,0.054355145
39710,0.054355145
39711,0.054355145
39712,0.054355145
39713,0.054355145
39714,0.054355145
39715,0.054355145
39716,0.054355145
39717,0.054355145
39718,0.054355145
39719,0.054355145
39720,0.054355145
39721,0.054355145
39722,0.054355145
39723,0.054355145
39724,0.054355145
39725,0.054355145
39726,0.054355145
39727,0.054355145
39728,0.054355145
39729,0.054355145
39730,0.054355145
39731,0.054355145
39732,0.054355145
39733,0.054355145
39734,0.054355145
39735,0.054355145
39736,0.054355145
39737,0.054355145
39738,0.054355145
39739,0.054355145
39740,0.054355145
39741,0.054355145
39742,0.054355145
39743,0.054355145
39744,0.054355145
39745,0.054355145
39746,0.054355145
39747,0.054355145
39748,0.054355145
39749,0.054355145
39750,0.054355145
39751,0.054355145
39752,0.054355145
39753,0.054355145
39754,0.054355145
39755,0.054355145
39756,0.054355145
39757,0.054355145
39758,0.054355145
39759,0.054355145
39760,0.054355145
39761,0.054355145
39762,0.054355145
39763,0.054355145
39764,0.054355145
39765,0.054355145
39766,0.054355145
39767,0.054355145
39768,0.054355145
39769,0.054355145
39770,0.054355145
39771,0.054355145
39772,0.054355145
39773,0.054355145
39774,0.054355145
39775,0.054355145
39776,0.054355145
39777,0.054355145
39778,0.054355145
39779,0.054355145
39780,0.054355145
39781,0.054355145
39782,0.054355145
39783,0.054355145
39784,0.054355145
39785,0.054355145
39786,0.054355145
39787,0.054355145
39788,0.054355145
39789,0.054355145
39790,0.054355145
39791,0.054355145
39792,0.054355145
39793,0.054355145
39794,0.054355145
39795,0.054355145
39796,0.054355145
39797,0.054355145
39798,0.054355145
39799,0.054355145
39800,0.054355145
39801,0.054355145
39802,0.054355145
39803,0.054355145
39804,0.054355145
39805,0.054355145
39806,0.054355145
39807,0.054355145
39808,0.054355145
39809,0.054355145
39810,0.054355145
39811,0.054355145
39812,0.054355145
39813,0.054355145
39814,0.054355145
39815,0.054355145
39816,0.054355145
39817,0.054355145
39818,0.054355145
39819,0.054355145
39820,0.054355145
39821,0.054355145
39822,0.054355145
39823,0.054355145
39824,0.054355145
39825,0.054355145
39826,0.054355145
39827,0.054355145
39828,0.054355145
39829,0.054355145
39830,0.054355145
39831,0.054355145
39832,0.054355145
39833,0.054355145
39834,0.054355145
39835,0.054355145
39836,0.054355145
39837,0.054355145
39838,0.054355145
39839,0.054355145
39840,0.054355145
39841,0.054355145
39842,0.054355145
39843,0.054355145
39844,0.054355145
39845,0.054355145
39846,0.054355145
39847,0.054355145
39848,0.054355145
39849,0.054355145
39850,0.054355145
39851,0.054355145
39852,0.054355145
39853,0.054355145
39854,0.054355145
39855,0.054355145
39856,0.054355145
39857,0.054355145
39858,0.054355145
39859,0.054355145
39860,0.054355145
39861,0.054355145
39862,0.054355145
39863,0.054355145
39864,0.054355145
39865,0.054355145
39866,0.054355145
39867,0.054355145
39868,0.054355145
39869,0.054355145
39870,0.054355145
39871,0.054355145
39872,0.054355145
39873,0.054355145
39874,0.054355145
39875,0.054355145
39876,0.054355145
39877,0.054355145
39878,0.054355145
39879,0.054355145
39880,0.054355145
39881,0.054355145
39882,0.054355145
39883,0.054355145
39884,0.054355145
39885,0.054355145
39886,0.054355145
39887,0.054355145
39888,0.054355145
39889,0.054355145
39890,0.054355145
39891,0.054355145
39892,0.054355145
39893,0.054355145
39894,0.054355145
39895,0.054355145
39896,0.054355145
39897,0.054355145
39898,0.054355145
39899,0.054355145
39900,0.054355145
39901,0.054355145
39902,0.054355145
39903,0.054355145
39904,0.054355145
39905,0.054355145
39906,0.054355145
39907,0.054355145
39908,0.054355145
39909,0.054355145
39910,0.054355145
39911,0.054355145
39912,0.054355145
39913,0.054355145
39914,0.054355145
39915,0.054355145
39916,0.054355145
39917,0.054355145
39918,0.054355145
39919,0.054355145
39920,0.054355145
39921,0.054355145
39922,0.054355145
39923,0.054355145
39924,0.054355145
39925,0.054355145
39926,0.054355145
39927,0.054355145
39928,0.054355145
39929,0.054355145
39930,0.054355145
39931,0.054355145
39932,0.054355145
39933,0.054355145
39934,0.054355145
39935,0.054355145
39936,0.054355145
39937,0.054355145
39938,0.054355145
39939,0.054355145
39940,0.054355145
39941,0.054355145
39942,0.054355145
39943,0.054355145
39944,0.054355145
39945,0.054355145
39946,0.054355145
39947,0.054355145
39948,0.054355145
39949,0.054355145
39950,0.054355145
39951,0.054355145
39952,0.054355145
39953,0.054355145
39954,0.054355145
39955,0.054355145
39956,0.054355145
39957,0.054355145
39958,0.054355145
39959,0.054355145
39960,0.054355145
39961,0.054355145
39962,0.054355145
39963,0.054355145
39964,0.054355145
39965,0.054355145
39966,0.054355145
39967,0.054355145
39968,0.054355145
39969,0.054355145
39970,0.054355145
39971,0.054355145
39972,0.054355145
39973,0.054355145
39974,0.054355145
39975,0.054355145
39976,0.054355145
39977,0.054355145
39978,0.054355145
39979,0.054355145
39980,0.054355145
39981,0.054355145
39982,0.054355145
39983,0.054355145
39984,0.054355145
39985,0.054355145
39986,0.054355145
39987,0.054355145
39988,0.054355145
39989,0.054355145
39990,0.054355145
39991,0.054355145
39992,0.054355145
39993,0.054355145
39994,0.054355145
39995,0.054355145
39996,0.054355145
39997,0.054355145
39998,0.054355145
39999,0.054355145
40000,0.054355145
40001,0.054355145
40002,0.054355145
40003,0.054355145
40004,0.054355145
40005,0.054355145
40006,0.054355145
40007,0.054355145
40008,0.054355145
40009,0.054355145
40010,0.054355145
40011,0.054355145
40012,0.054355145
40013,0.054355145
40014,0.054355145
40015,0.054355145
40016,0.054355145
40017,0.054355145
40018,0.054355145
40019,0.054355145
40020,0.054355145
40021,0.054355145
40022,0.054355145
40023,0.054355145
40024,0.054355145
40025,0.054355145
40026,0.054355145
40027,0.054355145
40028,0.054355145
40029,0.054355145
40030,0.054355145
40031,0.054355145
40032,0.054355145
40033,0.054355145
40034,0.054355145
40035,0.054355145
40036,0.054355145
40037,0.054355145
40038,0.054355145
40039,0.054355145
40040,0.054355145
40041,0.054355145
40042,0.054355145
40043,0.054355145
40044,0.054355145
40045,0.054355145
40046,0.054355145
40047,0.054355145
40048,0.054355145
40049,0.054355145
40050,0.054355145
40051,0.054355145
40052,0.054355145
40053,0.054355145
40054,0.054355145
40055,0.054355145
40056,0.054355145
40057,0.054355145
40058,0.054355145
40059,0.054355145
40060,0.054355145
40061,0.054355145
40062,0.054355145
40063,0.054355145
40064,0.054355145
40065,0.054355145
40066,0.054355145
40067,0.054355145
40068,0.054355145
40069,0.054355145
40070,0.054355145
40071,0.054355145
40072,0.054355145
40073,0.054355145
40074,0.054355145
40075,0.054355145
40076,0.054355145
40077,0.054355145
40078,0.054355145
40079,0.054355145
40080,0.054355145
40081,0.054355145
40082,0.054355145
40083,0.054355145
40084,0.054355145
40085,0.054355145
40086,0.054355145
40087,0.054355145
40088,0.054355145
40089,0.054355145
40090,0.054355145
40091,0.054355145
40092,0.054355145
40093,0.054355145
40094,0.054355145
40095,0.054355145
40096,0.054355145
40097,0.054355145
40098,0.054355145
40099,0.054355145
40100,0.054355145
40101,0.054355145
40102,0.054355145
40103,0.054355145
40104,0.054355145
40105,0.054355145
40106,0.054355145
40107,0.054355145
40108,0.054355145
40109,0.054355145
40110,0.054355145
40111,0.054355145
40112,0.054355145
40113,0.054355145
40114,0.054355145
40115,0.054355145
40116,0.054355145
40117,0.054355145
40118,0.054355145
40119,0.054355145
40120,0.054355145
40121,0.054355145
40122,0.054355145
40123,0.054355145
40124,0.054355145
40125,0.054355145
40126,0.054355145
40127,0.054355145
40128,0.054355145
40129,0.054355145
40130,0.054355145
40131,0.054355145
40132,0.054355145
40133,0.054355145
40134,0.054355145
40135,0.054355145
40136,0.054355145
40137,0.054355145
40138,0.054355145
40139,0.054355145
40140,0.054355145
40141,0.054355145
40142,0.054355145
40143,0.054355145
40144,0.054355145
40145,0.054355145
40146,0.054355145
40147,0.054355145
40148,0.054355145
40149,0.054355145
40150,0.054355145
40151,0.054355145
40152,0.054355145
40153,0.054355145
40154,0.054355145
40155,0.054355145
40156,0.054355145
40157,0.054355145
40158,0.054355145
40159,0.054355145
40160,0.054355145
40161,0.054355145
40162,0.054355145
40163,0.054355145
40164,0.054355145
40165,0.054355145
40166,0.054355145
40167,0.054355145
40168,0.054355145
40169,0.054355145
40170,0.054355145
40171,0.054355145
40172,0.054355145
40173,0.054355145
40174,0.054355145
40175,0.054355145
40176,0.054355145
40177,0.054355145
40178,0.054355145
40179,0.054355145
40180,0.054355145
40181,0.054355145
40182,0.054355145
40183,0.054355145
40184,0.054355145
40185,0.054355145
40186,0.054355145
40187,0.054355145
40188,0.054355145
40189,0.054355145
40190,0.054355145
40191,0.054355145
40192,0.054355145
40193,0.054355145
40194,0.054355145
40195,0.054355145
40196,0.054355145
40197,0.054355145
40198,0.054355145
40199,0.054355145
40200,0.054355145
40201,0.054355145
40202,0.054355145
40203,0.054355145
40204,0.054355145
40205,0.054355145
40206,0.054355145
40207,0.054355145
40208,0.054355145
40209,0.054355145
40210,0.054355145
40211,0.054355145
40212,0.054355145
40213,0.054355145
40214,0.054355145
40215,0.054355145
40216,0.054355145
40217,0.054355145
40218,0.054355145
40219,0.054355145
40220,0.054355145
40221,0.054355145
40222,0.054355145
40223,0.054355145
40224,0.054355145
40225,0.054355145
40226,0.054355145
40227,0.054355145
40228,0.054355145
40229,0.054355145
40230,0.054355145
40231,0.054355145
40232,0.054355145
40233,0.054355145
40234,0.054355145
40235,0.054355145
40236,0.054355145
40237,0.054355145
40238,0.054355145
40239,0.054355145
40240,0.054355145
40241,0.054355145
40242,0.054355145
40243,0.054355145
40244,0.054355145
40245,0.054355145
40246,0.054355145
40247,0.054355145
40248,0.054355145
40249,0.054355145
40250,0.054355145
40251,0.054355145
40252,0.054355145
40253,0.054355145
40254,0.054355145
40255,0.054355145
40256,0.054355145
40257,0.054355145
40258,0.054355145
40259,0.054355145
40260,0.054355145
40261,0.054355145
40262,0.054355145
40263,0.054355145
40264,0.054355145
40265,0.054355145
40266,0.054355145
40267,0.054355145
40268,0.054355145
40269,0.054355145
40270,0.054355145
40271,0.054355145
40272,0.054355145
40273,0.054355145
40274,0.054355145
40275,0.054355145
40276,0.054355145
40277,0.054355145
40278,0.054355145
40279,0.054355145
40280,0.054355145
40281,0.054355145
40282,0.054355145
40283,0.054355145
40284,0.054355145
40285,0.054355145
40286,0.054355145
40287,0.054355145
40288,0.054355145
40289,0.054355145
40290,0.054355145
40291,0.054355145
40292,0.054355145
40293,0.054355145
40294,0.054355145
40295,0.054355145
40296,0.054355145
40297,0.054355145
40298,0.054355145
40299,0.054355145
40300,0.054355145
40301,0.054355145
40302,0.054355145
40303,0.054355145
40304,0.054355145
40305,0.054355145
40306,0.054355145
40307,0.054355145
40308,0.054355145
40309,0.054355145
40310,0.054355145
40311,0.054355145
40312,0.054355145
40313,0.054355145
40314,0.054355145
40315,0.054355145
40316,0.054355145
40317,0.054355145
40318,0.054355145
40319,0.054355145
40320,0.054355145
40321,0.054355145
40322,0.054355145
40323,0.054355145
40324,0.054355145
40325,0.054355145
40326,0.054355145
40327,0.054355145
40328,0.054355145
40329,0.054355145
40330,0.054355145
40331,0.054355145
40332,0.054355145
40333,0.054355145
40334,0.054355145
40335,0.054355145
40336,0.054355145
40337,0.054355145
40338,0.054355145
40339,0.054355145
40340,0.054355145
40341,0.054355145
40342,0.054355145
40343,0.054355145
40344,0.054355145
40345,0.054355145
40346,0.054355145
40347,0.054355145
40348,0.054355145
40349,0.054355145
40350,0.054355145
40351,0.054355145
40352,0.054355145
40353,0.054355145
40354,0.054355145
40355,0.054355145
40356,0.054355145
40357,0.054355145
40358,0.054355145
40359,0.054355145
40360,0.054355145
40361,0.054355145
40362,0.054355145
40363,0.054355145
40364,0.054355145
40365,0.054355145
40366,0.054355145
40367,0.054355145
40368,0.054355145
40369,0.054355145
40370,0.054355145
40371,0.054355145
40372,0.054355145
40373,0.054355145
40374,0.054355145
40375,0.054355145
40376,0.054355145
40377,0.054355145
40378,0.054355145
40379,0.054355145
40380,0.054355145
40381,0.054355145
40382,0.054355145
40383,0.054355145
40384,0.054355145
40385,0.054355145
40386,0.054355145
40387,0.054355145
40388,0.054355145
40389,0.054355145
40390,0.054355145
40391,0.054355145
40392,0.054355145
40393,0.054355145
40394,0.054355145
40395,0.054355145
40396,0.054355145
40397,0.054355145
40398,0.054355145
40399,0.054355145
40400,0.054355145
40401,0.054355145
40402,0.054355145
40403,0.054355145
40404,0.054355145
40405,0.054355145
40406,0.054355145
40407,0.054355145
40408,0.054355145
40409,0.054355145
40410,0.054355145
40411,0.054355145
40412,0.054355145
40413,0.054355145
40414,0.054355145
40415,0.054355145
40416,0.054355145
40417,0.054355145
40418,0.054355145
40419,0.054355145
40420,0.054355145
40421,0.054355145
40422,0.054355145
40423,0.054355145
40424,0.054355145
40425,0.054355145
40426,0.054355145
40427,0.054355145
40428,0.054355145
40429,0.054355145
40430,0.054355145
40431,0.054355145
40432,0.054355145
40433,0.054355145
40434,0.054355145
40435,0.054355145
40436,0.054355145
40437,0.054355145
40438,0.054355145
40439,0.054355145
40440,0.054355145
40441,0.054355145
40442,0.054355145
40443,0.054355145
40444,0.054355145
40445,0.054355145
40446,0.054355145
40447,0.054355145
40448,0.054355145
40449,0.054355145
40450,0.054355145
40451,0.054355145
40452,0.054355145
40453,0.054355145
40454,0.054355145
40455,0.054355145
40456,0.054355145
40457,0.054355145
40458,0.054355145
40459,0.054355145
40460,0.054355145
40461,0.054355145
40462,0.054355145
40463,0.054355145
40464,0.054355145
40465,0.054355145
40466,0.054355145
40467,0.054355145
40468,0.054355145
40469,0.054355145
40470,0.054355145
40471,0.054355145
40472,0.054355145
40473,0.054355145
40474,0.054355145
40475,0.054355145
40476,0.054355145
40477,0.054355145
40478,0.054355145
40479,0.054355145
40480,0.054355145
40481,0.054355145
40482,0.054355145
40483,0.054355145
40484,0.054355145
40485,0.054355145
40486,0.054355145
40487,0.054355145
40488,0.054355145
40489,0.054355145
40490,0.054355145
40491,0.054355145
40492,0.054355145
40493,0.054355145
40494,0.054355145
40495,0.054355145
40496,0.054355145
40497,0.054355145
40498,0.054355145
40499,0.054355145
40500,0.054355145
40501,0.054355145
40502,0.054355145
40503,0.054355145
40504,0.054355145
40505,0.054355145
40506,0.054355145
40507,0.054355145
40508,0.054355145
40509,0.054355145
40510,0.054355145
40511,0.054355145
40512,0.054355145
40513,0.054355145
40514,0.054355145
40515,0.054355145
40516,0.054355145
40517,0.054355145
40518,0.054355145
40519,0.054355145
40520,0.054355145
40521,0.054355145
40522,0.054355145
40523,0.054355145
40524,0.054355145
40525,0.054355145
40526,0.054355145
40527,0.054355145
40528,0.054355145
40529,0.054355145
40530,0.054355145
40531,0.054355145
40532,0.054355145
40533,0.054355145
40534,0.054355145
40535,0.054355145
40536,0.054355145
40537,0.054355145
40538,0.054355145
40539,0.054355145
40540,0.054355145
40541,0.054355145
40542,0.054355145
40543,0.054355145
40544,0.054355145
40545,0.054355145
40546,0.054355145
40547,0.054355145
40548,0.054355145
40549,0.054355145
40550,0.054355145
40551,0.054355145
40552,0.054355145
40553,0.054355145
40554,0.054355145
40555,0.054355145
40556,0.054355145
40557,0.054355145
40558,0.054355145
40559,0.054355145
40560,0.054355145
40561,0.054355145
40562,0.054355145
40563,0.054355145
40564,0.054355145
40565,0.054355145
40566,0.054355145
40567,0.054355145
40568,0.054355145
40569,0.054355145
40570,0.054355145
40571,0.054355145
40572,0.054355145
40573,0.054355145
40574,0.054355145
40575,0.054355145
40576,0.054355145
40577,0.054355145
40578,0.054355145
40579,0.054355145
40580,0.054355145
40581,0.054355145
40582,0.054355145
40583,0.054355145
40584,0.054355145
40585,0.054355145
40586,0.054355145
40587,0.054355145
40588,0.054355145
40589,0.054355145
40590,0.054355145
40591,0.054355145
40592,0.054355145
40593,0.054355145
40594,0.054355145
40595,0.054355145
40596,0.054355145
40597,0.054355145
40598,0.054355145
40599,0.054355145
40600,0.054355145
40601,0.054355145
40602,0.054355145
40603,0.054355145
40604,0.054355145
40605,0.054355145
40606,0.054355145
40607,0.054355145
40608,0.054355145
40609,0.054355145
40610,0.054355145
40611,0.054355145
40612,0.054355145
40613,0.054355145
40614,0.054355145
40615,0.054355145
40616,0.054355145
40617,0.054355145
40618,0.054355145
40619,0.054355145
40620,0.054355145
40621,0.054355145
40622,0.054355145
40623,0.054355145
40624,0.054355145
40625,0.054355145
40626,0.054355145
40627,0.054355145
40628,0.054355145
40629,0.054355145
40630,0.054355145
40631,0.054355145
40632,0.054355145
40633,0.054355145
40634,0.054355145
40635,0.054355145
40636,0.054355145
40637,0.054355145
40638,0.054355145
40639,0.054355145
40640,0.054355145
40641,0.054355145
40642,0.054355145
40643,0.054355145
40644,0.054355145
40645,0.054355145
40646,0.054355145
40647,0.054355145
40648,0.054355145
40649,0.054355145
40650,0.054355145
40651,0.054355145
40652,0.054355145
40653,0.054355145
40654,0.054355145
40655,0.054355145
40656,0.054355145
40657,0.054355145
40658,0.054355145
40659,0.054355145
40660,0.054355145
40661,0.054355145
40662,0.054355145
40663,0.054355145
40664,0.054355145
40665,0.054355145
40666,0.054355145
40667,0.054355145
40668,0.054355145
40669,0.054355145
40670,0.054355145
40671,0.054355145
40672,0.054355145
40673,0.054355145
40674,0.054355145
40675,0.054355145
40676,0.054355145
40677,0.054355145
40678,0.054355145
40679,0.054355145
40680,0.054355145
40681,0.054355145
40682,0.054355145
40683,0.054355145
40684,0.054355145
40685,0.054355145
40686,0.054355145
40687,0.054355145
40688,0.054355145
40689,0.054355145
40690,0.054355145
40691,0.054355145
40692,0.054355145
40693,0.054355145
40694,0.054355145
40695,0.054355145
40696,0.054355145
40697,0.054355145
40698,0.054355145
40699,0.054355145
40700,0.054355145
40701,0.054355145
40702,0.054355145
40703,0.054355145
40704,0.054355145
40705,0.054355145
40706,0.054355145
40707,0.054355145
40708,0.054355145
40709,0.054355145
40710,0.054355145
40711,0.054355145
40712,0.054355145
40713,0.054355145
40714,0.054355145
40715,0.054355145
