id,buy
39654,0.09552343
39655,0.09552343
39656,0.09552343
39657,0.09552343
39658,0.09552343
39659,0.09552343
39660,0.09552343
39661,0.09552343
39662,0.09552343
39663,0.09552343
39664,0.09552343
39665,0.09552343
39666,0.09552343
39667,0.09552343
39668,0.09552343
39669,0.09552343
39670,0.09552343
39671,0.09552343
39672,0.09552343
39673,0.09552343
39674,0.09552343
39675,0.09552343
39676,0.09552343
39677,0.09552343
39678,0.09552343
39679,0.09552343
39680,0.09552343
39681,0.09552343
39682,0.09552343
39683,0.09552343
39684,0.09552343
39685,0.09552343
39686,0.09552343
39687,0.09552343
39688,0.09552343
39689,0.09552343
39690,0.09552343
39691,0.09552343
39692,0.09552343
39693,0.09552343
39694,0.09552343
39695,0.09552343
39696,0.09552343
39697,0.09552343
39698,0.09552343
39699,0.09552343
39700,0.09552343
39701,0.09552343
39702,0.09552343
39703,0.09552343
39704,0.09552343
39705,0.09552343
39706,0.09552343
39707,0.09552343
39708,0.09552343
39709,0.09552343
39710,0.09552343
39711,0.09552343
39712,0.09552343
39713,0.09552343
39714,0.09552343
39715,0.09552343
39716,0.09552343
39717,0.09552343
39718,0.09552343
39719,0.09552343
39720,0.09552343
39721,0.09552343
39722,0.09552343
39723,0.09552343
39724,0.09552343
39725,0.09552343
39726,0.09552343
39727,0.09552343
39728,0.09552343
39729,0.09552343
39730,0.09552343
39731,0.09552343
39732,0.09552343
39733,0.09552343
39734,0.09552343
39735,0.09552343
39736,0.09552343
39737,0.09552343
39738,0.09552343
39739,0.09552343
39740,0.09552343
39741,0.09552343
39742,0.09552343
39743,0.09552343
39744,0.09552343
39745,0.09552343
39746,0.09552343
39747,0.09552343
39748,0.09552343
39749,0.09552343
39750,0.09552343
39751,0.09552343
39752,0.09552343
39753,0.09552343
39754,0.09552343
39755,0.09552343
39756,0.09552343
39757,0.09552343
39758,0.09552343
39759,0.09552343
39760,0.09552343
39761,0.09552343
39762,0.09552343
39763,0.09552343
39764,0.09552343
39765,0.09552343
39766,0.09552343
39767,0.09552343
39768,0.09552343
39769,0.09552343
39770,0.09552343
39771,0.09552343
39772,0.09552343
39773,0.09552343
39774,0.09552343
39775,0.09552343
39776,0.09552343
39777,0.09552343
39778,0.09552343
39779,0.09552343
39780,0.09552343
39781,0.09552343
39782,0.09552343
39783,0.09552343
39784,0.09552343
39785,0.09552343
39786,0.09552343
39787,0.09552343
39788,0.09552343
39789,0.09552343
39790,0.09552343
39791,0.09552343
39792,0.09552343
39793,0.09552343
39794,0.09552343
39795,0.09552343
39796,0.09552343
39797,0.09552343
39798,0.09552343
39799,0.09552343
39800,0.09552343
39801,0.09552343
39802,0.09552343
39803,0.09552343
39804,0.09552343
39805,0.09552343
39806,0.09552343
39807,0.09552343
39808,0.09552343
39809,0.09552343
39810,0.09552343
39811,0.09552343
39812,0.09552343
39813,0.09552343
39814,0.09552343
39815,0.09552343
39816,0.09552343
39817,0.09552343
39818,0.09552343
39819,0.09552343
39820,0.09552343
39821,0.09552343
39822,0.09552343
39823,0.09552343
39824,0.09552343
39825,0.09552343
39826,0.09552343
39827,0.09552343
39828,0.09552343
39829,0.09552343
39830,0.09552343
39831,0.09552343
39832,0.09552343
39833,0.09552343
39834,0.09552343
39835,0.09552343
39836,0.09552343
39837,0.09552343
39838,0.09552343
39839,0.09552343
39840,0.09552343
39841,0.09552343
39842,0.09552343
39843,0.09552343
39844,0.09552343
39845,0.09552343
39846,0.09552343
39847,0.09552343
39848,0.09552343
39849,0.09552343
39850,0.09552343
39851,0.09552343
39852,0.09552343
39853,0.09552343
39854,0.09552343
39855,0.09552343
39856,0.09552343
39857,0.09552343
39858,0.09552343
39859,0.09552343
39860,0.09552343
39861,0.09552343
39862,0.09552343
39863,0.09552343
39864,0.09552343
39865,0.09552343
39866,0.09552343
39867,0.09552343
39868,0.09552343
39869,0.09552343
39870,0.09552343
39871,0.09552343
39872,0.09552343
39873,0.09552343
39874,0.09552343
39875,0.09552343
39876,0.09552343
39877,0.09552343
39878,0.09552343
39879,0.09552343
39880,0.09552343
39881,0.09552343
39882,0.09552343
39883,0.09552343
39884,0.09552343
39885,0.09552343
39886,0.09552343
39887,0.09552343
39888,0.09552343
39889,0.09552343
39890,0.09552343
39891,0.09552343
39892,0.09552343
39893,0.09552343
39894,0.09552343
39895,0.09552343
39896,0.09552343
39897,0.09552343
39898,0.09552343
39899,0.09552343
39900,0.09552343
39901,0.09552343
39902,0.09552343
39903,0.09552343
39904,0.09552343
39905,0.09552343
39906,0.09552343
39907,0.09552343
39908,0.09552343
39909,0.09552343
39910,0.09552343
39911,0.09552343
39912,0.09552343
39913,0.09552343
39914,0.09552343
39915,0.09552343
39916,0.09552343
39917,0.09552343
39918,0.09552343
39919,0.09552343
39920,0.09552343
39921,0.09552343
39922,0.09552343
39923,0.09552343
39924,0.09552343
39925,0.09552343
39926,0.09552343
39927,0.09552343
39928,0.09552343
39929,0.09552343
39930,0.09552343
39931,0.09552343
39932,0.09552343
39933,0.09552343
39934,0.09552343
39935,0.09552343
39936,0.09552343
39937,0.09552343
39938,0.09552343
39939,0.09552343
39940,0.09552343
39941,0.09552343
39942,0.09552343
39943,0.09552343
39944,0.09552343
39945,0.09552343
39946,0.09552343
39947,0.09552343
39948,0.09552343
39949,0.09552343
39950,0.09552343
39951,0.09552343
39952,0.09552343
39953,0.09552343
39954,0.09552343
39955,0.09552343
39956,0.09552343
39957,0.09552343
39958,0.09552343
39959,0.09552343
39960,0.09552343
39961,0.09552343
39962,0.09552343
39963,0.09552343
39964,0.09552343
39965,0.09552343
39966,0.09552343
39967,0.09552343
39968,0.09552343
39969,0.09552343
39970,0.09552343
39971,0.09552343
39972,0.09552343
39973,0.09552343
39974,0.09552343
39975,0.09552343
39976,0.09552343
39977,0.09552343
39978,0.09552343
39979,0.09552343
39980,0.09552343
39981,0.09552343
39982,0.09552343
39983,0.09552343
39984,0.09552343
39985,0.09552343
39986,0.09552343
39987,0.09552343
39988,0.09552343
39989,0.09552343
39990,0.09552343
39991,0.09552343
39992,0.09552343
39993,0.09552343
39994,0.09552343
39995,0.09552343
39996,0.09552343
39997,0.09552343
39998,0.09552343
39999,0.09552343
40000,0.09552343
40001,0.09552343
40002,0.09552343
40003,0.09552343
40004,0.09552343
40005,0.09552343
40006,0.09552343
40007,0.09552343
40008,0.09552343
40009,0.09552343
40010,0.09552343
40011,0.09552343
40012,0.09552343
40013,0.09552343
40014,0.09552343
40015,0.09552343
40016,0.09552343
40017,0.09552343
40018,0.09552343
40019,0.09552343
40020,0.09552343
40021,0.09552343
40022,0.09552343
40023,0.09552343
40024,0.09552343
40025,0.09552343
40026,0.09552343
40027,0.09552343
40028,0.09552343
40029,0.09552343
40030,0.09552343
40031,0.09552343
40032,0.09552343
40033,0.09552343
40034,0.09552343
40035,0.09552343
40036,0.09552343
40037,0.09552343
40038,0.09552343
40039,0.09552343
40040,0.09552343
40041,0.09552343
40042,0.09552343
40043,0.09552343
40044,0.09552343
40045,0.09552343
40046,0.09552343
40047,0.09552343
40048,0.09552343
40049,0.09552343
40050,0.09552343
40051,0.09552343
40052,0.09552343
40053,0.09552343
40054,0.09552343
40055,0.09552343
40056,0.09552343
40057,0.09552343
40058,0.09552343
40059,0.09552343
40060,0.09552343
40061,0.09552343
40062,0.09552343
40063,0.09552343
40064,0.09552343
40065,0.09552343
40066,0.09552343
40067,0.09552343
40068,0.09552343
40069,0.09552343
40070,0.09552343
40071,0.09552343
40072,0.09552343
40073,0.09552343
40074,0.09552343
40075,0.09552343
40076,0.09552343
40077,0.09552343
40078,0.09552343
40079,0.09552343
40080,0.09552343
40081,0.09552343
40082,0.09552343
40083,0.09552343
40084,0.09552343
40085,0.09552343
40086,0.09552343
40087,0.09552343
40088,0.09552343
40089,0.09552343
40090,0.09552343
40091,0.09552343
40092,0.09552343
40093,0.09552343
40094,0.09552343
40095,0.09552343
40096,0.09552343
40097,0.09552343
40098,0.09552343
40099,0.09552343
40100,0.09552343
40101,0.09552343
40102,0.09552343
40103,0.09552343
40104,0.09552343
40105,0.09552343
40106,0.09552343
40107,0.09552343
40108,0.09552343
40109,0.09552343
40110,0.09552343
40111,0.09552343
40112,0.09552343
40113,0.09552343
40114,0.09552343
40115,0.09552343
40116,0.09552343
40117,0.09552343
40118,0.09552343
40119,0.09552343
40120,0.09552343
40121,0.09552343
40122,0.09552343
40123,0.09552343
40124,0.09552343
40125,0.09552343
40126,0.09552343
40127,0.09552343
40128,0.09552343
40129,0.09552343
40130,0.09552343
40131,0.09552343
40132,0.09552343
40133,0.09552343
40134,0.09552343
40135,0.09552343
40136,0.09552343
40137,0.09552343
40138,0.09552343
40139,0.09552343
40140,0.09552343
40141,0.09552343
40142,0.09552343
40143,0.09552343
40144,0.09552343
40145,0.09552343
40146,0.09552343
40147,0.09552343
40148,0.09552343
40149,0.09552343
40150,0.09552343
40151,0.09552343
40152,0.09552343
40153,0.09552343
40154,0.09552343
40155,0.09552343
40156,0.09552343
40157,0.09552343
40158,0.09552343
40159,0.09552343
40160,0.09552343
40161,0.09552343
40162,0.09552343
40163,0.09552343
40164,0.09552343
40165,0.09552343
40166,0.09552343
40167,0.09552343
40168,0.09552343
40169,0.09552343
40170,0.09552343
40171,0.09552343
40172,0.09552343
40173,0.09552343
40174,0.09552343
40175,0.09552343
40176,0.09552343
40177,0.09552343
40178,0.09552343
40179,0.09552343
40180,0.09552343
40181,0.09552343
40182,0.09552343
40183,0.09552343
40184,0.09552343
40185,0.09552343
40186,0.09552343
40187,0.09552343
40188,0.09552343
40189,0.09552343
40190,0.09552343
40191,0.09552343
40192,0.09552343
40193,0.09552343
40194,0.09552343
40195,0.09552343
40196,0.09552343
40197,0.09552343
40198,0.09552343
40199,0.09552343
40200,0.09552343
40201,0.09552343
40202,0.09552343
40203,0.09552343
40204,0.09552343
40205,0.09552343
40206,0.09552343
40207,0.09552343
40208,0.09552343
40209,0.09552343
40210,0.09552343
40211,0.09552343
40212,0.09552343
40213,0.09552343
40214,0.09552343
40215,0.09552343
40216,0.09552343
40217,0.09552343
40218,0.09552343
40219,0.09552343
40220,0.09552343
40221,0.09552343
40222,0.09552343
40223,0.09552343
40224,0.09552343
40225,0.09552343
40226,0.09552343
40227,0.09552343
40228,0.09552343
40229,0.09552343
40230,0.09552343
40231,0.09552343
40232,0.09552343
40233,0.09552343
40234,0.09552343
40235,0.09552343
40236,0.09552343
40237,0.09552343
40238,0.09552343
40239,0.09552343
40240,0.09552343
40241,0.09552343
40242,0.09552343
40243,0.09552343
40244,0.09552343
40245,0.09552343
40246,0.09552343
40247,0.09552343
40248,0.09552343
40249,0.09552343
40250,0.09552343
40251,0.09552343
40252,0.09552343
40253,0.09552343
40254,0.09552343
40255,0.09552343
40256,0.09552343
40257,0.09552343
40258,0.09552343
40259,0.09552343
40260,0.09552343
40261,0.09552343
40262,0.09552343
40263,0.09552343
40264,0.09552343
40265,0.09552343
40266,0.09552343
40267,0.09552343
40268,0.09552343
40269,0.09552343
40270,0.09552343
40271,0.09552343
40272,0.09552343
40273,0.09552343
40274,0.09552343
40275,0.09552343
40276,0.09552343
40277,0.09552343
40278,0.09552343
40279,0.09552343
40280,0.09552343
40281,0.09552343
40282,0.09552343
40283,0.09552343
40284,0.09552343
40285,0.09552343
40286,0.09552343
40287,0.09552343
40288,0.09552343
40289,0.09552343
40290,0.09552343
40291,0.09552343
40292,0.09552343
40293,0.09552343
40294,0.09552343
40295,0.09552343
40296,0.09552343
40297,0.09552343
40298,0.09552343
40299,0.09552343
40300,0.09552343
40301,0.09552343
40302,0.09552343
40303,0.09552343
40304,0.09552343
40305,0.09552343
40306,0.09552343
40307,0.09552343
40308,0.09552343
40309,0.09552343
40310,0.09552343
40311,0.09552343
40312,0.09552343
40313,0.09552343
40314,0.09552343
40315,0.09552343
40316,0.09552343
40317,0.09552343
40318,0.09552343
40319,0.09552343
40320,0.09552343
40321,0.09552343
40322,0.09552343
40323,0.09552343
40324,0.09552343
40325,0.09552343
40326,0.09552343
40327,0.09552343
40328,0.09552343
40329,0.09552343
40330,0.09552343
40331,0.09552343
40332,0.09552343
40333,0.09552343
40334,0.09552343
40335,0.09552343
40336,0.09552343
40337,0.09552343
40338,0.09552343
40339,0.09552343
40340,0.09552343
40341,0.09552343
40342,0.09552343
40343,0.09552343
40344,0.09552343
40345,0.09552343
40346,0.09552343
40347,0.09552343
40348,0.09552343
40349,0.09552343
40350,0.09552343
40351,0.09552343
40352,0.09552343
40353,0.09552343
40354,0.09552343
40355,0.09552343
40356,0.09552343
40357,0.09552343
40358,0.09552343
40359,0.09552343
40360,0.09552343
40361,0.09552343
40362,0.09552343
40363,0.09552343
40364,0.09552343
40365,0.09552343
40366,0.09552343
40367,0.09552343
40368,0.09552343
40369,0.09552343
40370,0.09552343
40371,0.09552343
40372,0.09552343
40373,0.09552343
40374,0.09552343
40375,0.09552343
40376,0.09552343
40377,0.09552343
40378,0.09552343
40379,0.09552343
40380,0.09552343
40381,0.09552343
40382,0.09552343
40383,0.09552343
40384,0.09552343
40385,0.09552343
40386,0.09552343
40387,0.09552343
40388,0.09552343
40389,0.09552343
40390,0.09552343
40391,0.09552343
40392,0.09552343
40393,0.09552343
40394,0.09552343
40395,0.09552343
40396,0.09552343
40397,0.09552343
40398,0.09552343
40399,0.09552343
40400,0.09552343
40401,0.09552343
40402,0.09552343
40403,0.09552343
40404,0.09552343
40405,0.09552343
40406,0.09552343
40407,0.09552343
40408,0.09552343
40409,0.09552343
40410,0.09552343
40411,0.09552343
40412,0.09552343
40413,0.09552343
40414,0.09552343
40415,0.09552343
40416,0.09552343
40417,0.09552343
40418,0.09552343
40419,0.09552343
40420,0.09552343
40421,0.09552343
40422,0.09552343
40423,0.09552343
40424,0.09552343
40425,0.09552343
40426,0.09552343
40427,0.09552343
40428,0.09552343
40429,0.09552343
40430,0.09552343
40431,0.09552343
40432,0.09552343
40433,0.09552343
40434,0.09552343
40435,0.09552343
40436,0.09552343
40437,0.09552343
40438,0.09552343
40439,0.09552343
40440,0.09552343
40441,0.09552343
40442,0.09552343
40443,0.09552343
40444,0.09552343
40445,0.09552343
40446,0.09552343
40447,0.09552343
40448,0.09552343
40449,0.09552343
40450,0.09552343
40451,0.09552343
40452,0.09552343
40453,0.09552343
40454,0.09552343
40455,0.09552343
40456,0.09552343
40457,0.09552343
40458,0.09552343
40459,0.09552343
40460,0.09552343
40461,0.09552343
40462,0.09552343
40463,0.09552343
40464,0.09552343
40465,0.09552343
40466,0.09552343
40467,0.09552343
40468,0.09552343
40469,0.09552343
40470,0.09552343
40471,0.09552343
40472,0.09552343
40473,0.09552343
40474,0.09552343
40475,0.09552343
40476,0.09552343
40477,0.09552343
40478,0.09552343
40479,0.09552343
40480,0.09552343
40481,0.09552343
40482,0.09552343
40483,0.09552343
40484,0.09552343
40485,0.09552343
40486,0.09552343
40487,0.09552343
40488,0.09552343
40489,0.09552343
40490,0.09552343
40491,0.09552343
40492,0.09552343
40493,0.09552343
40494,0.09552343
40495,0.09552343
40496,0.09552343
40497,0.09552343
40498,0.09552343
40499,0.09552343
40500,0.09552343
40501,0.09552343
40502,0.09552343
40503,0.09552343
40504,0.09552343
40505,0.09552343
40506,0.09552343
40507,0.09552343
40508,0.09552343
40509,0.09552343
40510,0.09552343
40511,0.09552343
40512,0.09552343
40513,0.09552343
40514,0.09552343
40515,0.09552343
40516,0.09552343
40517,0.09552343
40518,0.09552343
40519,0.09552343
40520,0.09552343
40521,0.09552343
40522,0.09552343
40523,0.09552343
40524,0.09552343
40525,0.09552343
40526,0.09552343
40527,0.09552343
40528,0.09552343
40529,0.09552343
40530,0.09552343
40531,0.09552343
40532,0.09552343
40533,0.09552343
40534,0.09552343
40535,0.09552343
40536,0.09552343
40537,0.09552343
40538,0.09552343
40539,0.09552343
40540,0.09552343
40541,0.09552343
40542,0.09552343
40543,0.09552343
40544,0.09552343
40545,0.09552343
40546,0.09552343
40547,0.09552343
40548,0.09552343
40549,0.09552343
40550,0.09552343
40551,0.09552343
40552,0.09552343
40553,0.09552343
40554,0.09552343
40555,0.09552343
40556,0.09552343
40557,0.09552343
40558,0.09552343
40559,0.09552343
40560,0.09552343
40561,0.09552343
40562,0.09552343
40563,0.09552343
40564,0.09552343
40565,0.09552343
40566,0.09552343
40567,0.09552343
40568,0.09552343
40569,0.09552343
40570,0.09552343
40571,0.09552343
40572,0.09552343
40573,0.09552343
40574,0.09552343
40575,0.09552343
40576,0.09552343
40577,0.09552343
40578,0.09552343
40579,0.09552343
40580,0.09552343
40581,0.09552343
40582,0.09552343
40583,0.09552343
40584,0.09552343
40585,0.09552343
40586,0.09552343
40587,0.09552343
40588,0.09552343
40589,0.09552343
40590,0.09552343
40591,0.09552343
40592,0.09552343
40593,0.09552343
40594,0.09552343
40595,0.09552343
40596,0.09552343
40597,0.09552343
40598,0.09552343
40599,0.09552343
40600,0.09552343
40601,0.09552343
40602,0.09552343
40603,0.09552343
40604,0.09552343
40605,0.09552343
40606,0.09552343
40607,0.09552343
40608,0.09552343
40609,0.09552343
40610,0.09552343
40611,0.09552343
40612,0.09552343
40613,0.09552343
40614,0.09552343
40615,0.09552343
40616,0.09552343
40617,0.09552343
40618,0.09552343
40619,0.09552343
40620,0.09552343
40621,0.09552343
40622,0.09552343
40623,0.09552343
40624,0.09552343
40625,0.09552343
40626,0.09552343
40627,0.09552343
40628,0.09552343
40629,0.09552343
40630,0.09552343
40631,0.09552343
40632,0.09552343
40633,0.09552343
40634,0.09552343
40635,0.09552343
40636,0.09552343
40637,0.09552343
40638,0.09552343
40639,0.09552343
40640,0.09552343
40641,0.09552343
40642,0.09552343
40643,0.09552343
40644,0.09552343
40645,0.09552343
40646,0.09552343
40647,0.09552343
40648,0.09552343
40649,0.09552343
40650,0.09552343
40651,0.09552343
40652,0.09552343
40653,0.09552343
40654,0.09552343
40655,0.09552343
40656,0.09552343
40657,0.09552343
40658,0.09552343
40659,0.09552343
40660,0.09552343
40661,0.09552343
40662,0.09552343
40663,0.09552343
40664,0.09552343
40665,0.09552343
40666,0.09552343
40667,0.09552343
40668,0.09552343
40669,0.09552343
40670,0.09552343
40671,0.09552343
40672,0.09552343
40673,0.09552343
40674,0.09552343
40675,0.09552343
40676,0.09552343
40677,0.09552343
40678,0.09552343
40679,0.09552343
40680,0.09552343
40681,0.09552343
40682,0.09552343
40683,0.09552343
40684,0.09552343
40685,0.09552343
40686,0.09552343
40687,0.09552343
40688,0.09552343
40689,0.09552343
40690,0.09552343
40691,0.09552343
40692,0.09552343
40693,0.09552343
40694,0.09552343
40695,0.09552343
40696,0.09552343
40697,0.09552343
40698,0.09552343
40699,0.09552343
40700,0.09552343
40701,0.09552343
40702,0.09552343
40703,0.09552343
40704,0.09552343
40705,0.09552343
40706,0.09552343
40707,0.09552343
40708,0.09552343
40709,0.09552343
40710,0.09552343
40711,0.09552343
40712,0.09552343
40713,0.09552343
40714,0.09552343
40715,0.09552343
